t	x	y
5.040000e-1	-9.939364e-2	-1.638612e-1
5.042000e-1	-9.993212e-2	-1.671662e-1
5.044000e-1	-9.777675e-2	-1.668615e-1
5.046000e-1	-9.437259e-2	-1.634853e-1
5.048000e-1	-9.173953e-2	-1.620992e-1
5.050000e-1	-9.155063e-2	-1.648911e-1
5.052000e-1	-9.415962e-2	-1.669558e-1
5.054000e-1	-9.707436e-2	-1.635646e-1
5.056000e-1	-9.377275e-2	-1.604700e-1
5.058000e-1	-9.668231e-2	-1.570767e-1
5.060000e-1	-9.930833e-2	-1.591060e-1
5.062000e-1	-9.915896e-2	-1.619356e-1
5.064000e-1	-9.655986e-2	-1.606302e-1
5.066000e-1	-9.314989e-2	-1.572380e-1
5.068000e-1	-9.092888e-2	-1.567917e-1
5.070000e-1	-9.135763e-2	-1.600444e-1
5.072000e-1	-9.437185e-2	-1.610436e-1
5.074000e-1	-9.629116e-2	-1.581787e-1
5.076000e-1	-9.308035e-2	-1.553291e-1
5.078000e-1	-9.632088e-2	-1.553929e-1
5.080000e-1	-9.291216e-2	-1.520041e-1
5.082000e-1	-9.582476e-2	-1.533229e-1
5.084000e-1	-9.308576e-2	-1.516810e-1
5.086000e-1	-9.641286e-2	-1.489749e-1
5.088000e-1	-9.837221e-2	-1.519873e-1
5.090000e-1	-9.727294e-2	-1.536323e-1
5.092000e-1	-9.410885e-2	-1.509072e-1
5.094000e-1	-9.101981e-2	-1.483799e-1
5.096000e-1	-9.010809e-2	-1.503038e-1
5.098000e-1	-9.224867e-2	-1.531195e-1
5.100000e-1	-9.547830e-2	-1.500996e-1
5.102000e-1	-9.249588e-2	-1.478485e-1
5.104000e-1	-9.583332e-2	-1.473146e-1
5.106000e-1	-9.319261e-2	-1.459102e-1
5.108000e-1	-9.212735e-2	-1.476073e-1
5.110000e-1	-9.437404e-2	-1.444266e-1
5.112000e-1	-9.262990e-2	-1.449554e-1
5.114000e-1	-9.248554e-2	-1.477896e-1
5.116000e-1	-9.447159e-2	-1.448529e-1
5.118000e-1	-9.451885e-2	-1.478533e-1
5.120000e-1	-9.245662e-2	-1.477454e-1
5.122000e-1	-9.548902e-2	-1.444284e-1
5.124000e-1	-9.220833e-2	-1.413906e-1
5.126000e-1	-9.528068e-2	-1.421848e-1
5.128000e-1	-9.209797e-2	-1.394102e-1
5.130000e-1	-9.454226e-2	-1.360914e-1
5.132000e-1	-9.617277e-2	-1.393538e-1
5.134000e-1	-9.379175e-2	-1.385531e-1
5.136000e-1	-9.060060e-2	-1.357561e-1
5.138000e-1	-9.062641e-2	-1.387391e-1
5.140000e-1	-9.403491e-2	-1.374479e-1
5.142000e-1	-9.165894e-2	-1.366586e-1
5.144000e-1	-9.409893e-2	-1.390402e-1
5.146000e-1	-9.107694e-2	-1.366872e-1
5.148000e-1	-9.332420e-2	-1.335060e-1
5.150000e-1	-9.302506e-2	-1.361875e-1
5.152000e-1	-9.093768e-2	-1.360269e-1
5.154000e-1	-9.430822e-2	-1.335563e-1
5.156000e-1	-9.097078e-2	-1.303640e-1
5.158000e-1	-9.426681e-2	-1.301126e-1
5.160000e-1	-9.099343e-2	-1.270946e-1
5.162000e-1	-9.323075e-2	-1.297860e-1
5.164000e-1	-9.175911e-2	-1.308156e-1
5.166000e-1	-9.159253e-2	-1.336289e-1
5.168000e-1	-9.251793e-2	-1.370412e-1
5.170000e-1	-9.060120e-2	-1.372314e-1
5.172000e-1	-9.331353e-2	-1.338148e-1
5.174000e-1	-9.267364e-2	-1.361043e-1
5.176000e-1	-9.091697e-2	-1.366091e-1
5.178000e-1	-9.409769e-2	-1.334865e-1
5.180000e-1	-9.079990e-2	-1.304023e-1
5.182000e-1	-9.410724e-2	-1.300789e-1
5.184000e-1	-9.090767e-2	-1.272594e-1
5.186000e-1	-9.281478e-2	-1.303204e-1
5.188000e-1	-9.222527e-2	-1.326726e-1
5.190000e-1	-9.000198e-2	-1.322214e-1
5.192000e-1	-9.272867e-2	-1.288033e-1
5.194000e-1	-9.059095e-2	-1.285362e-1
5.196000e-1	-9.098038e-2	-1.317679e-1
5.198000e-1	-9.245866e-2	-1.294493e-1
5.200000e-1	-9.344258e-2	-1.328669e-1
5.202000e-1	-9.050954e-2	-1.307417e-1
5.204000e-1	-9.387625e-2	-1.299649e-1
5.206000e-1	-9.271784e-2	-1.315177e-1
5.208000e-1	-9.276519e-2	-1.345181e-1
5.210000e-1	-9.411463e-2	-1.378984e-1
5.212000e-1	-9.075344e-2	-1.346408e-1
5.214000e-1	-9.335270e-2	-1.367254e-1
5.216000e-1	-9.162270e-2	-1.372812e-1
5.218000e-1	-9.371026e-2	-1.401592e-1
5.220000e-1	-9.064675e-2	-1.376985e-1
5.222000e-1	-9.368481e-2	-1.343866e-1
5.224000e-1	-9.135403e-2	-1.336987e-1
5.226000e-1	-9.193897e-2	-1.370229e-1
5.228000e-1	-9.328988e-2	-1.348810e-1
5.230000e-1	-9.442627e-2	-1.382981e-1
5.232000e-1	-9.140436e-2	-1.359453e-1
5.234000e-1	-9.472562e-2	-1.355283e-1
5.236000e-1	-9.397267e-2	-1.376714e-1
5.238000e-1	-9.343488e-2	-1.400863e-1
5.240000e-1	-9.584414e-2	-1.425195e-1
5.242000e-1	-9.306608e-2	-1.407819e-1
5.244000e-1	-9.109711e-2	-1.408664e-1
5.246000e-1	-9.431280e-2	-1.410555e-1
5.248000e-1	-9.212973e-2	-1.406913e-1
5.250000e-1	-9.457234e-2	-1.430685e-1
5.252000e-1	-9.134124e-2	-1.401645e-1
5.254000e-1	-9.468889e-2	-1.375573e-1
5.256000e-1	-9.156109e-2	-1.349282e-1
5.258000e-1	-9.389410e-2	-1.374821e-1
5.260000e-1	-9.353390e-2	-1.400990e-1
5.262000e-1	-9.307028e-2	-1.426008e-1
5.264000e-1	-9.487302e-2	-1.457484e-1
5.266000e-1	-9.145334e-2	-1.423292e-1
5.268000e-1	-9.334434e-2	-1.454044e-1
5.270000e-1	-9.275868e-2	-1.477614e-1
5.272000e-1	-9.261498e-2	-1.505962e-1
5.274000e-1	-9.450075e-2	-1.536760e-1
5.276000e-1	-9.179664e-2	-1.521190e-1
5.278000e-1	-9.388378e-2	-1.490804e-1
5.280000e-1	-9.537705e-2	-1.524107e-1
5.282000e-1	-9.271445e-2	-1.509538e-1
5.284000e-1	-8.983689e-2	-1.489687e-1
5.286000e-1	-9.093738e-2	-1.523878e-1
5.288000e-1	-9.372984e-2	-1.489687e-1
5.290000e-1	-9.037736e-2	-1.457350e-1
5.292000e-1	-9.378426e-2	-1.444730e-1
5.294000e-1	-9.083946e-2	-1.423180e-1
5.296000e-1	-9.122045e-2	-1.455450e-1
5.298000e-1	-9.224688e-2	-1.489645e-1
5.300000e-1	-8.982075e-2	-1.480614e-1
5.302000e-1	-9.308965e-2	-1.451458e-1
5.304000e-1	-9.049744e-2	-1.438568e-1
5.306000e-1	-9.197855e-2	-1.471922e-1
5.308000e-1	-9.123813e-2	-1.493519e-1
5.310000e-1	-9.041198e-2	-1.513958e-1
5.312000e-1	-9.198065e-2	-1.546913e-1
5.314000e-1	-8.929142e-2	-1.531703e-1
5.316000e-1	-9.261529e-2	-1.504502e-1
5.318000e-1	-8.995184e-2	-1.489913e-1
5.320000e-1	-9.144647e-2	-1.523210e-1
5.322000e-1	-9.080278e-2	-1.546058e-1
5.324000e-1	-8.961775e-2	-1.561163e-1
5.326000e-1	-9.164385e-2	-1.590615e-1
5.328000e-1	-8.849245e-2	-1.563701e-1
5.330000e-1	-9.187948e-2	-1.553850e-1
5.332000e-1	-8.845961e-2	-1.519653e-1
5.334000e-1	-9.183961e-2	-1.510578e-1
5.336000e-1	-8.866208e-2	-1.482970e-1
5.338000e-1	-9.075952e-2	-1.511637e-1
5.340000e-1	-8.941643e-2	-1.524149e-1
5.342000e-1	-8.916536e-2	-1.551456e-1
5.344000e-1	-9.015612e-2	-1.585636e-1
5.346000e-1	-8.816537e-2	-1.586035e-1
5.348000e-1	-9.094462e-2	-1.551838e-1
5.350000e-1	-9.012712e-2	-1.572396e-1
5.352000e-1	-8.859064e-2	-1.581538e-1
5.354000e-1	-9.156675e-2	-1.547945e-1
5.356000e-1	-8.815342e-2	-1.513929e-1
5.358000e-1	-9.144466e-2	-1.485483e-1
5.360000e-1	-8.894119e-2	-1.474673e-1
5.362000e-1	-8.962253e-2	-1.508261e-1
5.364000e-1	-9.101750e-2	-1.486223e-1
5.366000e-1	-9.194978e-2	-1.520354e-1
5.368000e-1	-8.912421e-2	-1.501802e-1
5.370000e-1	-9.254040e-2	-1.487069e-1
5.372000e-1	-9.034468e-2	-1.483155e-1
5.374000e-1	-9.203159e-2	-1.515441e-1
5.376000e-1	-9.012747e-2	-1.517595e-1
5.378000e-1	-9.305279e-2	-1.530407e-1
5.380000e-1	-8.969021e-2	-1.497793e-1
5.382000e-1	-9.309445e-2	-1.485624e-1
5.384000e-1	-8.974231e-2	-1.453296e-1
5.386000e-1	-9.250780e-2	-1.419097e-1
5.388000e-1	-9.137825e-2	-1.435077e-1
5.390000e-1	-9.009245e-2	-1.448546e-1
5.392000e-1	-9.315187e-2	-1.415632e-1
5.394000e-1	-9.051828e-2	-1.401758e-1
5.396000e-1	-9.258909e-2	-1.430726e-1
5.398000e-1	-9.026467e-2	-1.423988e-1
5.400000e-1	-9.359376e-2	-1.419265e-1
5.402000e-1	-9.029278e-2	-1.388336e-1
5.404000e-1	-9.263333e-2	-1.413760e-1
5.406000e-1	-9.345402e-2	-1.447715e-1
5.408000e-1	-9.128786e-2	-1.444436e-1
5.410000e-1	-9.273580e-2	-1.421664e-1
5.412000e-1	-9.500577e-2	-1.448126e-1
5.414000e-1	-9.340012e-2	-1.456011e-1
5.416000e-1	-8.998037e-2	-1.421817e-1
5.418000e-1	-8.844269e-2	-1.430938e-1
5.420000e-1	-9.078059e-2	-1.456402e-1
5.422000e-1	-9.184582e-2	-1.439175e-1
5.424000e-1	-9.028039e-2	-1.447795e-1
5.426000e-1	-9.005786e-2	-1.475386e-1
5.428000e-1	-9.200489e-2	-1.446435e-1
5.430000e-1	-9.224561e-2	-1.477851e-1
5.432000e-1	-8.992305e-2	-1.471155e-1
5.434000e-1	-9.323574e-2	-1.443494e-1
5.436000e-1	-8.995755e-2	-1.413184e-1
5.438000e-1	-9.326618e-2	-1.409865e-1
5.440000e-1	-9.009104e-2	-1.382321e-1
5.442000e-1	-9.188911e-2	-1.413833e-1
5.444000e-1	-9.160014e-2	-1.440754e-1
5.446000e-1	-8.888687e-2	-1.424962e-1
5.448000e-1	-9.230652e-2	-1.407215e-1
5.450000e-1	-8.890238e-2	-1.373454e-1
5.452000e-1	-9.213625e-2	-1.343357e-1
5.454000e-1	-9.109383e-2	-1.360675e-1
5.456000e-1	-8.801544e-2	-1.335680e-1
5.458000e-1	-9.026461e-2	-1.362431e-1
5.460000e-1	-8.975615e-2	-1.386929e-1
5.462000e-1	-8.908841e-2	-1.409471e-1
5.464000e-1	-9.225764e-2	-1.413516e-1
5.466000e-1	-8.895084e-2	-1.382429e-1
5.468000e-1	-9.100617e-2	-1.411568e-1
5.470000e-1	-9.322483e-2	-1.438732e-1
5.472000e-1	-8.986156e-2	-1.406100e-1
5.474000e-1	-9.288622e-2	-1.415737e-1
5.476000e-1	-9.293108e-2	-1.445721e-1
5.478000e-1	-9.146327e-2	-1.456085e-1
5.480000e-1	-9.484621e-2	-1.446693e-1
5.482000e-1	-9.607877e-2	-1.480752e-1
5.484000e-1	-9.439945e-2	-1.487269e-1
5.486000e-1	-9.107559e-2	-1.455716e-1
5.488000e-1	-8.819663e-2	-1.435830e-1
5.490000e-1	-8.764248e-2	-1.459783e-1
5.492000e-1	-9.002003e-2	-1.484630e-1
5.494000e-1	-9.312792e-2	-1.452272e-1
5.496000e-1	-8.998750e-2	-1.425648e-1
5.498000e-1	-9.339975e-2	-1.405349e-1
5.500000e-1	-9.261480e-2	-1.426350e-1
5.502000e-1	-8.923850e-2	-1.393359e-1
5.504000e-1	-8.964477e-2	-1.425766e-1
5.506000e-1	-9.218846e-2	-1.392077e-1
5.508000e-1	-8.925757e-2	-1.370880e-1
5.510000e-1	-9.158773e-2	-1.396462e-1
5.512000e-1	-9.030967e-2	-1.410058e-1
5.514000e-1	-9.130801e-2	-1.444243e-1
5.516000e-1	-9.015012e-2	-1.459778e-1
5.518000e-1	-9.206959e-2	-1.490276e-1
5.520000e-1	-8.962284e-2	-1.480774e-1
5.522000e-1	-9.287731e-2	-1.451208e-1
5.524000e-1	-9.581798e-2	-1.463556e-1
5.526000e-1	-9.700934e-2	-1.497673e-1
5.528000e-1	-9.615775e-2	-1.517760e-1
5.530000e-1	-9.365273e-2	-1.506914e-1
5.532000e-1	-9.029875e-2	-1.474537e-1
5.534000e-1	-8.708717e-2	-1.446020e-1
5.536000e-1	-8.497895e-2	-1.443975e-1
5.538000e-1	-8.468592e-2	-1.470854e-1
5.540000e-1	-8.643595e-2	-1.502718e-1
5.542000e-1	-8.967946e-2	-1.503200e-1
5.544000e-1	-9.243891e-2	-1.469001e-1
5.546000e-1	-8.924944e-2	-1.441076e-1
5.548000e-1	-9.266604e-2	-1.421838e-1
5.550000e-1	-9.146318e-2	-1.436657e-1
5.552000e-1	-8.829549e-2	-1.409311e-1
5.554000e-1	-8.994601e-2	-1.441820e-1
5.556000e-1	-9.049034e-2	-1.474894e-1
5.558000e-1	-8.817905e-2	-1.468448e-1
5.560000e-1	-9.149565e-2	-1.440944e-1
5.562000e-1	-8.854276e-2	-1.419187e-1
5.564000e-1	-9.089818e-2	-1.444382e-1
5.566000e-1	-8.831465e-2	-1.431697e-1
5.568000e-1	-9.173034e-2	-1.417121e-1
5.570000e-1	-8.875898e-2	-1.394893e-1
5.572000e-1	-9.012819e-2	-1.428639e-1
5.574000e-1	-9.090459e-2	-1.415900e-1
5.576000e-1	-9.270691e-2	-1.447380e-1
5.578000e-1	-8.937830e-2	-1.415697e-1
5.580000e-1	-9.228990e-2	-1.428914e-1
5.582000e-1	-9.362173e-2	-1.462764e-1
5.584000e-1	-9.068153e-2	-1.441330e-1
5.586000e-1	-9.410091e-2	-1.425142e-1
5.588000e-1	-9.135874e-2	-1.408646e-1
5.590000e-1	-9.395617e-2	-1.429528e-1
5.592000e-1	-9.074507e-2	-1.401025e-1
5.594000e-1	-9.416497e-2	-1.384207e-1
5.596000e-1	-9.100898e-2	-1.357171e-1
5.598000e-1	-9.339992e-2	-1.381802e-1
5.600000e-1	-9.108124e-2	-1.375193e-1
5.602000e-1	-9.388906e-2	-1.391260e-1
5.604000e-1	-9.068872e-2	-1.363044e-1
5.606000e-1	-9.385969e-2	-1.331642e-1
5.608000e-1	-9.193913e-2	-1.333467e-1
5.610000e-1	-9.020027e-2	-1.338856e-1
5.612000e-1	-9.318190e-2	-1.305299e-1
5.614000e-1	-9.026455e-2	-1.284445e-1
5.616000e-1	-9.233511e-2	-1.313416e-1
5.618000e-1	-9.221345e-2	-1.341968e-1
5.620000e-1	-9.150829e-2	-1.364028e-1
5.622000e-1	-9.368074e-2	-1.391791e-1
5.624000e-1	-9.037210e-2	-1.360654e-1
5.626000e-1	-9.067007e-2	-1.392436e-1
5.628000e-1	-9.225779e-2	-1.425294e-1
5.630000e-1	-8.912842e-2	-1.398962e-1
5.632000e-1	-9.243553e-2	-1.395742e-1
5.634000e-1	-8.920974e-2	-1.366845e-1
5.636000e-1	-9.262963e-2	-1.350051e-1
5.638000e-1	-8.948937e-2	-1.323431e-1
5.640000e-1	-9.152944e-2	-1.352735e-1
5.642000e-1	-9.269530e-2	-1.386880e-1
5.644000e-1	-9.021708e-2	-1.376655e-1
5.646000e-1	-9.283004e-2	-1.342708e-1
5.648000e-1	-9.174991e-2	-1.359452e-1
5.650000e-1	-8.900864e-2	-1.342977e-1
5.652000e-1	-9.220382e-2	-1.345847e-1
5.654000e-1	-8.964644e-2	-1.333779e-1
5.656000e-1	-9.292071e-2	-1.332568e-1
5.658000e-1	-9.066417e-2	-1.327331e-1
5.660000e-1	-8.846547e-2	-1.323352e-1
5.662000e-1	-9.176979e-2	-1.320313e-1
5.664000e-1	-8.912177e-2	-1.306095e-1
5.666000e-1	-9.242450e-2	-1.303159e-1
5.668000e-1	-9.021216e-2	-1.298884e-1
5.670000e-1	-8.797930e-2	-1.294164e-1
5.672000e-1	-9.127167e-2	-1.291877e-1
5.674000e-1	-8.865540e-2	-1.278416e-1
5.676000e-1	-9.192512e-2	-1.277467e-1
5.678000e-1	-8.952065e-2	-1.268929e-1
5.680000e-1	-8.763971e-2	-1.271547e-1
5.682000e-1	-9.105966e-2	-1.254408e-1
5.684000e-1	-8.780394e-2	-1.224705e-1
5.686000e-1	-8.965589e-2	-1.196813e-1
5.688000e-1	-9.256448e-2	-1.162876e-1
5.690000e-1	-9.590447e-2	-1.136415e-1
5.692000e-1	-9.931515e-2	-1.123069e-1
5.694000e-1	-1.025443e-1	-1.124291e-1
5.696000e-1	-1.054084e-1	-1.138858e-1
5.698000e-1	-1.077753e-1	-1.163873e-1
5.700000e-1	-1.095543e-1	-1.195528e-1
5.702000e-1	-1.106896e-1	-1.229700e-1
5.704000e-1	-1.111554e-1	-1.262413e-1
5.706000e-1	-1.109522e-1	-1.290194e-1
5.708000e-1	-1.101029e-1	-1.310314e-1
5.710000e-1	-1.086504e-1	-1.320945e-1
5.712000e-1	-1.066541e-1	-1.321232e-1
5.714000e-1	-1.041878e-1	-1.311279e-1
5.716000e-1	-1.013365e-1	-1.292087e-1
5.718000e-1	-9.819475e-2	-1.265428e-1
5.720000e-1	-9.486348e-2	-1.233672e-1
5.722000e-1	-9.144795e-2	-1.199596e-1
5.724000e-1	-8.805528e-2	-1.166152e-1
5.726000e-1	-8.479211e-2	-1.136248e-1
5.728000e-1	-8.176215e-2	-1.112513e-1
5.730000e-1	-7.906388e-2	-1.097084e-1
5.732000e-1	-7.678806e-2	-1.091422e-1
5.734000e-1	-7.501531e-2	-1.096160e-1
5.736000e-1	-7.381357e-2	-1.110998e-1
5.738000e-1	-7.323554e-2	-1.134661e-1
5.740000e-1	-7.331591e-2	-1.164926e-1
5.742000e-1	-7.406846e-2	-1.198722e-1
5.744000e-1	-7.548288e-2	-1.232325e-1
5.746000e-1	-7.752117e-2	-1.261648e-1
5.748000e-1	-8.011333e-2	-1.282637e-1
5.750000e-1	-8.315191e-2	-1.291792e-1
5.752000e-1	-8.648434e-2	-1.286826e-1
5.754000e-1	-8.990070e-2	-1.267513e-1
5.756000e-1	-9.310989e-2	-1.236853e-1
5.758000e-1	-9.567533e-2	-1.203074e-1
5.760000e-1	-9.652400e-2	-1.189193e-1
5.762000e-1	-9.313806e-2	-1.155936e-1
5.764000e-1	-9.621615e-2	-1.123220e-1
5.766000e-1	-9.756868e-2	-1.157014e-1
5.768000e-1	-9.513728e-2	-1.147864e-1
5.770000e-1	-9.190419e-2	-1.118770e-1
5.772000e-1	-9.158701e-2	-1.145397e-1
5.774000e-1	-9.484705e-2	-1.144989e-1
5.776000e-1	-9.334443e-2	-1.154737e-1
5.778000e-1	-9.383994e-2	-1.187593e-1
5.780000e-1	-9.563247e-2	-1.219147e-1
5.782000e-1	-9.287206e-2	-1.202204e-1
5.784000e-1	-9.560346e-2	-1.168019e-1
5.786000e-1	-9.467670e-2	-1.187041e-1
5.788000e-1	-9.172391e-2	-1.165287e-1
5.790000e-1	-9.452722e-2	-1.181471e-1
5.792000e-1	-9.288134e-2	-1.188613e-1
5.794000e-1	-9.450008e-2	-1.221303e-1
5.796000e-1	-9.249694e-2	-1.221449e-1
5.798000e-1	-9.487157e-2	-1.246342e-1
5.800000e-1	-9.161727e-2	-1.216677e-1
5.802000e-1	-9.498302e-2	-1.208997e-1
5.804000e-1	-9.156308e-2	-1.174798e-1
5.806000e-1	-9.492630e-2	-1.167348e-1
5.808000e-1	-9.166584e-2	-1.137517e-1
5.810000e-1	-9.405933e-2	-1.162107e-1
5.812000e-1	-9.201694e-2	-1.161441e-1
5.814000e-1	-9.374319e-2	-1.193469e-1
5.816000e-1	-9.194572e-2	-1.197728e-1
5.818000e-1	-9.496729e-2	-1.207471e-1
5.820000e-1	-9.257345e-2	-1.199174e-1
5.822000e-1	-9.029645e-2	-1.193487e-1
5.824000e-1	-9.341390e-2	-1.199700e-1
5.826000e-1	-9.139379e-2	-1.199495e-1
5.828000e-1	-9.357142e-2	-1.227193e-1
5.830000e-1	-9.066383e-2	-1.206586e-1
5.832000e-1	-9.248495e-2	-1.179050e-1
5.834000e-1	-9.303299e-2	-1.212141e-1
5.836000e-1	-9.028352e-2	-1.195466e-1
5.838000e-1	-9.367186e-2	-1.185464e-1
5.840000e-1	-9.039214e-2	-1.155112e-1
5.842000e-1	-9.377078e-2	-1.146179e-1
5.844000e-1	-9.037857e-2	-1.112748e-1
5.846000e-1	-9.342977e-2	-1.121457e-1
5.848000e-1	-9.112839e-2	-1.115231e-1
5.850000e-1	-9.337153e-2	-1.142065e-1
5.852000e-1	-9.041557e-2	-1.120231e-1
5.854000e-1	-9.376834e-2	-1.094436e-1
5.856000e-1	-9.119210e-2	-1.081923e-1
5.858000e-1	-9.231283e-2	-1.116104e-1
5.860000e-1	-9.269529e-2	-1.148382e-1
5.862000e-1	-8.965183e-2	-1.124296e-1
5.864000e-1	-9.294977e-2	-1.121663e-1
5.866000e-1	-8.990115e-2	-1.097443e-1
5.868000e-1	-9.276501e-2	-1.063363e-1
5.870000e-1	-9.602415e-2	-1.063005e-1
5.872000e-1	-9.792459e-2	-1.093674e-1
5.874000e-1	-9.791528e-2	-1.123214e-1
5.876000e-1	-9.612237e-2	-1.127561e-1
5.878000e-1	-9.310961e-2	-1.104270e-1
5.880000e-1	-8.969056e-2	-1.070095e-1
5.882000e-1	-8.675578e-2	-1.048800e-1
5.884000e-1	-8.510370e-2	-1.055826e-1
5.886000e-1	-8.526717e-2	-1.086711e-1
5.888000e-1	-8.732311e-2	-1.115843e-1
5.890000e-1	-9.064394e-2	-1.111704e-1
5.892000e-1	-9.329198e-2	-1.077658e-1
5.894000e-1	-9.005704e-2	-1.048515e-1
5.896000e-1	-9.343839e-2	-1.024603e-1
5.898000e-1	-9.301742e-2	-1.050104e-1
5.900000e-1	-8.959756e-2	-1.015908e-1
5.902000e-1	-8.923265e-2	-1.042026e-1
5.904000e-1	-9.259878e-2	-1.017029e-1
5.906000e-1	-8.932534e-2	-9.868469e-2
5.908000e-1	-9.160789e-2	-9.547549e-2
5.910000e-1	-9.500681e-2	-9.325006e-2
5.912000e-1	-9.812251e-2	-9.387828e-2
5.914000e-1	-1.002828e-1	-9.666979e-2
5.916000e-1	-1.011722e-1	-1.000774e-1
5.918000e-1	-1.007245e-1	-1.025974e-1
5.920000e-1	-9.906026e-2	-1.032773e-1
5.922000e-1	-9.643801e-2	-1.019169e-1
5.924000e-1	-9.321207e-2	-9.902682e-2
5.926000e-1	-8.979260e-2	-9.560822e-2
5.928000e-1	-8.660708e-2	-9.282616e-2
5.930000e-1	-8.406202e-2	-9.164817e-2
5.932000e-1	-8.250433e-2	-9.252417e-2
5.934000e-1	-8.218138e-2	-9.518081e-2
5.936000e-1	-8.319806e-2	-9.860004e-2
5.938000e-1	-8.546753e-2	-1.012469e-1
5.940000e-1	-8.864616e-2	-1.016096e-1
5.942000e-1	-9.201776e-2	-9.914626e-2
5.944000e-1	-9.403564e-2	-9.617661e-2
5.946000e-1	-9.065878e-2	-9.287590e-2
5.948000e-1	-9.323473e-2	-8.949397e-2
5.950000e-1	-9.636189e-2	-9.007617e-2
5.952000e-1	-9.750951e-2	-9.349239e-2
5.954000e-1	-9.627752e-2	-9.492737e-2
5.956000e-1	-9.333993e-2	-9.279066e-2
5.958000e-1	-8.994042e-2	-8.942739e-2
5.960000e-1	-8.746115e-2	-8.840238e-2
5.962000e-1	-8.700254e-2	-9.090991e-2
5.964000e-1	-8.893851e-2	-9.394449e-2
5.966000e-1	-9.234294e-2	-9.272450e-2
5.968000e-1	-9.104258e-2	-9.404725e-2
5.970000e-1	-9.055094e-2	-9.651664e-2
5.972000e-1	-9.269754e-2	-9.342225e-2
5.974000e-1	-9.258450e-2	-9.628535e-2
5.976000e-1	-9.061849e-2	-9.637586e-2
5.978000e-1	-9.362562e-2	-9.303821e-2
5.980000e-1	-9.033287e-2	-8.996767e-2
5.982000e-1	-9.347192e-2	-9.050110e-2
5.984000e-1	-9.020835e-2	-8.750962e-2
5.986000e-1	-9.317580e-2	-8.414498e-2
5.988000e-1	-9.281369e-2	-8.675982e-2
5.990000e-1	-8.943801e-2	-8.346237e-2
5.992000e-1	-9.029537e-2	-8.686480e-2
5.994000e-1	-9.174287e-2	-9.021329e-2
5.996000e-1	-8.859803e-2	-8.753918e-2
5.998000e-1	-9.183776e-2	-8.760714e-2
6.000000e-1	-8.887196e-2	-8.539854e-2
6.002000e-1	-9.162320e-2	-8.714639e-2
6.004000e-1	-8.871775e-2	-8.509110e-2
6.006000e-1	-9.126710e-2	-8.171977e-2
6.008000e-1	-9.459754e-2	-7.902865e-2
6.010000e-1	-9.796857e-2	-7.821126e-2
6.012000e-1	-1.009383e-1	-7.935571e-2
6.014000e-1	-1.032257e-1	-8.197699e-2
6.016000e-1	-1.046642e-1	-8.532883e-2
6.018000e-1	-1.051772e-1	-8.862245e-2
6.020000e-1	-1.047617e-1	-9.117869e-2
6.022000e-1	-1.034750e-1	-9.252406e-2
6.024000e-1	-1.014235e-1	-9.243846e-2
6.026000e-1	-9.875242e-2	-9.096126e-2
6.028000e-1	-9.563636e-2	-8.836307e-2
6.030000e-1	-9.226983e-2	-8.509083e-2
6.032000e-1	-8.885825e-2	-8.169411e-2
6.034000e-1	-8.560899e-2	-7.874126e-2
6.036000e-1	-8.272239e-2	-7.673349e-2
6.038000e-1	-8.038278e-2	-7.602580e-2
6.040000e-1	-7.874926e-2	-7.676294e-2
6.042000e-1	-7.794628e-2	-7.883861e-2
6.044000e-1	-7.805372e-2	-8.188582e-2
6.046000e-1	-7.909611e-2	-8.530568e-2
6.048000e-1	-8.103055e-2	-8.834168e-2
6.050000e-1	-8.373187e-2	-9.020654e-2
6.052000e-1	-8.697242e-2	-9.027024e-2
6.054000e-1	-9.038832e-2	-8.832602e-2
6.056000e-1	-9.340063e-2	-8.499237e-2
6.058000e-1	-9.476308e-2	-8.283416e-2
6.060000e-1	-9.134340e-2	-7.941495e-2
6.062000e-1	-9.301268e-2	-7.684593e-2
6.064000e-1	-9.631018e-2	-7.402304e-2
6.066000e-1	-9.960851e-2	-7.375731e-2
6.068000e-1	-1.021759e-1	-7.590555e-2
6.070000e-1	-1.036307e-1	-7.925128e-2
6.072000e-1	-1.038279e-1	-8.236353e-2
6.074000e-1	-1.028003e-1	-8.411750e-2
6.076000e-1	-1.007161e-1	-8.396365e-2
6.078000e-1	-9.784387e-2	-8.199201e-2
6.080000e-1	-9.451962e-2	-7.883566e-2
6.082000e-1	-9.111593e-2	-7.546083e-2
6.084000e-1	-8.801172e-2	-7.289377e-2
6.086000e-1	-8.556196e-2	-7.193667e-2
6.088000e-1	-8.406709e-2	-7.292521e-2
6.090000e-1	-8.374126e-2	-7.557882e-2
6.092000e-1	-8.467838e-2	-7.899241e-2
6.094000e-1	-8.681330e-2	-8.181495e-2
6.096000e-1	-8.987206e-2	-8.265876e-2
6.098000e-1	-9.329039e-2	-8.079920e-2
6.100000e-1	-9.598470e-2	-7.738514e-2
6.102000e-1	-9.305403e-2	-7.526599e-2
6.104000e-1	-9.596947e-2	-7.657633e-2
6.106000e-1	-9.267269e-2	-7.349486e-2
6.108000e-1	-9.595835e-2	-7.063153e-2
6.110000e-1	-9.310258e-2	-6.870109e-2
6.112000e-1	-9.469439e-2	-7.198471e-2
6.114000e-1	-9.643743e-2	-7.517602e-2
